HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
244,-0.001313,0.007283,0.26,1:10:26 AM,230.7692308,0,230.7692308,,8.60E-03,,1.98E+00
245,-0.001142,0.006574,0.237,1:10:26 AM,253.164557,0,253.164557,,7.72E-03,,1.95E+00
246,-0.004921,0.00329,0.419,1:10:27 AM,143.1980907,0,143.1980907,,8.21E-03,,1.18E+00
247,-6.22E-03,0.003387,0.433,1:10:27 AM,138.5681293,0,138.5681293,,9.61E-03,,1.33E+00
248,-0.005871,0.004382,0.564,1:10:28 AM,106.3829787,0,106.3829787,,1.03E-02,,1.09E+00
249,-4.20E-03,0.006659,0.541,1:10:28 AM,110.9057301,0,110.9057301,,1.09E-02,,1.20E+00
250,-0.004539,0.004188,0.371,1:10:29 AM,161.7250674,0,161.7250674,,8.73E-03,,1.41E+00
251,-0.005407,0.005754,0.433,1:10:29 AM,138.5681293,0,138.5681293,,1.12E-02,,1.55E+00
252,-0.005856,0.005255,0.497,1:10:30 AM,120.7243461,0,120.7243461,,1.11E-02,,1.34E+00
253,-0.00592,0.005879,0.553,1:10:30 AM,108.4990958,0,108.4990958,,1.18E-02,,1.28E+00
254,-5.06E-03,0.007171,0.551,1:10:31 AM,108.892922,0,108.892922,,1.22E-02,,1.33E+00
255,-0.004474,0.00635,0.53,1:10:31 AM,113.2075472,0,113.2075472,,1.08E-02,,1.23E+00
256,-0.004654,0.003754,0.351,1:10:32 AM,170.9401709,0,170.9401709,,8.41E-03,,1.44E+00
257,-0.005035,0.00734,0.414,1:10:32 AM,144.9275362,0,144.9275362,,1.24E-02,,1.79E+00
258,-0.004487,0.007945,0.429,1:10:32 AM,139.8601399,0,139.8601399,,1.24E-02,,1.74E+00
259,-0.004799,0.006672,0.533,1:10:33 AM,112.5703565,0,112.5703565,,1.15E-02,,1.29E+00
260,-4.80E-03,0.006662,0.475,1:10:33 AM,126.3157895,0,126.3157895,,1.15E-02,,1.45E+00
261,-6.66E-03,0.006368,0.497,1:10:34 AM,120.7243461,0,120.7243461,,1.30E-02,,1.57E+00
262,-0.004299,0.003232,0.318,1:10:34 AM,188.6792453,0,188.6792453,,7.53E-03,,1.42E+00
263,-5.68E-03,0.007973,0.487,1:10:35 AM,123.2032854,0,123.2032854,,1.36E-02,,1.68E+00
264,-7.07E-03,0.005392,0.68,1:10:35 AM,88.23529412,0,88.23529412,,1.25E-02,,1.10E+00
265,-5.17E-03,0.008515,0.636,1:10:36 AM,94.33962264,0,94.33962264,,1.37E-02,,1.29E+00
266,-0.005326,0.007051,0.648,1:10:37 AM,92.59259259,0,92.59259259,,1.24E-02,,1.15E+00
267,-0.00482,0.008121,0.619,1:10:37 AM,96.93053312,0,96.93053312,,1.29E-02,,1.25E+00
268,-4.89E-03,0.007197,0.644,1:10:38 AM,93.16770186,0,93.16770186,,1.21E-02,,1.13E+00
269,-4.76E-03,0.008868,0.546,1:10:39 AM,109.8901099,0,109.8901099,,1.36E-02,,1.50E+00
270,-3.50E-03,0.002895,0.288,1:10:39 AM,208.3333333,0,208.3333333,,6.40E-03,,1.33E+00
271,-3.63E-03,0.004384,0.245,1:10:39 AM,244.8979592,0,244.8979592,,8.01E-03,,1.96E+00
272,-0.005877,0.003537,0.453,1:10:40 AM,132.4503311,0,132.4503311,,9.41E-03,,1.25E+00
273,-5.00E-03,0.008067,0.573,1:10:40 AM,104.7120419,0,104.7120419,,1.31E-02,,1.37E+00
274,-6.26E-03,0.006691,0.677,1:10:41 AM,88.62629247,0,88.62629247,,1.29E-02,,1.15E+00
275,-7.42E-03,0.005614,0.647,1:10:41 AM,92.73570325,0,92.73570325,,1.30E-02,,1.21E+00
276,-7.13E-03,0.01718,0.746,1:10:42 AM,80.42895442,0,80.42895442,,2.43E-02,,1.96E+00
277,-6.31E-03,0.002656,0.932,1:10:43 AM,64.3776824,0,64.3776824,,8.96E-03,,5.77E-01
278,-5.20E-03,0.00486,0.299,1:10:43 AM,200.6688963,0,200.6688963,,1.01E-02,,2.02E+00
279,-5.60E-03,0.006063,0.424,1:10:44 AM,141.509434,0,141.509434,,1.17E-02,,1.65E+00
280,-7.43E-03,0.002679,0.435,1:10:44 AM,137.9310345,0,137.9310345,,1.01E-02,,1.39E+00
281,-4.42E-03,0.008073,0.497,1:10:45 AM,120.7243461,0,120.7243461,,1.25E-02,,1.51E+00
282,9.87E-04,0.008137,0.452,1:10:45 AM,132.7433628,0,132.7433628,,7.15E-03,,9.49E-01
283,1.36E-03,0.01078,0.48,1:10:46 AM,125,0,125,,9.42E-03,,1.18E+00
284,-1.34E-03,0.008436,0.442,1:10:46 AM,135.7466063,0,135.7466063,,9.78E-03,,1.33E+00
285,-4.15E-03,0.005579,0.569,1:10:47 AM,105.4481547,0,105.4481547,,9.73E-03,,1.03E+00
286,-0.003645,0.002898,0.266,1:10:47 AM,225.5639098,0,225.5639098,,6.54E-03,,1.48E+00
287,-5.36E-03,0.003492,0.267,1:10:47 AM,224.7191011,0,224.7191011,,8.85E-03,,1.99E+00
288,-5.46E-03,0.003335,0.568,1:10:48 AM,105.6338028,0,105.6338028,,8.79E-03,,9.29E-01
289,-5.47E-03,0.005764,0.683,1:10:49 AM,87.8477306,0,87.8477306,,1.12E-02,,9.87E-01
290,-4.96E-03,0.00628,0.609,1:10:49 AM,98.52216749,0,98.52216749,,1.12E-02,,1.11E+00
291,-4.94E-03,0.006239,0.591,1:10:50 AM,101.5228426,0,101.5228426,,1.12E-02,,1.14E+00
292,-0.005611,0.005903,0.599,1:10:50 AM,100.1669449,0,100.1669449,,1.15E-02,,1.15E+00
293,-5.43E-03,0.006375,0.624,1:10:51 AM,96.15384615,0,96.15384615,,1.18E-02,,1.13E+00
294,-5.27E-03,0.006069,0.601,1:10:52 AM,99.83361065,0,99.83361065,,1.13E-02,,1.13E+00
295,-0.005374,0.005738,0.558,1:10:52 AM,107.5268817,0,107.5268817,,1.11E-02,,1.19E+00
296,-0.006455,0.005912,0.629,1:10:53 AM,95.38950715,0,95.38950715,,1.24E-02,,1.18E+00
297,-0.004172,0.002337,0.563,1:10:53 AM,106.5719361,0,106.5719361,,6.51E-03,,6.94E-01
298,-3.62E-03,0.003205,0.535,1:10:54 AM,112.1495327,0,112.1495327,,6.82E-03,,7.65E-01
299,-0.007137,0.007174,0.698,1:10:55 AM,85.95988539,0,85.95988539,,1.43E-02,,1.23E+00
300,-5.06E-03,0.007241,0.473,1:10:55 AM,126.8498943,0,126.8498943,,1.23E-02,,1.56E+00
301,-8.16E-03,-7.86E-05,0.412,1:10:55 AM,145.631068,0,145.631068,,8.08E-03,,1.18E+00
302,-8.00E-03,0.001304,0.374,1:10:56 AM,160.4278075,0,160.4278075,,9.30E-03,,1.49E+00
303,-0.008221,0.003022,0.408,1:10:56 AM,147.0588235,0,147.0588235,,1.12E-02,,1.65E+00
304,-8.21E-03,0.002905,0.36,1:10:57 AM,166.6666667,0,166.6666667,,1.11E-02,,1.85E+00
305,-6.41E-03,0.003976,0.306,1:10:57 AM,196.0784314,0,196.0784314,,1.04E-02,,2.04E+00
306,-6.03E-03,0.006301,0.454,1:10:57 AM,132.1585903,0,132.1585903,,1.23E-02,,1.63E+00
307,-8.33E-04,0.01131,0.413,1:10:58 AM,145.2784504,0,145.2784504,,1.21E-02,,1.76E+00
308,2.36E-03,0.0106,0.354,1:10:58 AM,169.4915254,0,169.4915254,,8.24E-03,,1.40E+00
309,1.35E-03,0.01035,0.292,1:10:58 AM,205.4794521,0,205.4794521,,9.01E-03,,1.85E+00
310,-2.09E-03,0.009474,0.421,1:10:59 AM,142.5178147,0,142.5178147,,1.16E-02,,1.65E+00
311,-1.02E-03,0.008998,0.384,1:10:59 AM,156.25,0,156.25,,1.00E-02,,1.56E+00
312,-3.13E-03,0.006783,0.38,1:11:00 AM,157.8947368,0,157.8947368,,9.91E-03,,1.57E+00
313,-1.30E-03,0.008627,0.417,1:11:00 AM,143.8848921,0,143.8848921,,9.92E-03,,1.43E+00
314,-5.97E-04,0.005944,0.201,1:11:00 AM,298.5074627,0,298.5074627,,6.54E-03,,1.95E+00
315,-3.94E-04,0.008154,0.168,1:11:00 AM,,,,,,,
316,-1.10E-04,0.007663,0.221,1:11:01 AM,271.4932127,0,271.4932127,,7.77E-03,,2.11E+00
317,-1.80E-03,0.00653,0.335,1:11:01 AM,179.1044776,0,179.1044776,,8.33E-03,,1.49E+00
318,-7.57E-03,0.0009515,0.497,1:11:01 AM,120.7243461,0,120.7243461,,8.52E-03,,1.03E+00
319,-6.00E-03,0.00141,0.195,1:11:02 AM,,,,,,,
320,-6.03E-03,0.002651,0.226,1:11:02 AM,265.4867257,0,265.4867257,,8.68E-03,,2.30E+00
321,-2.79E-03,0.006827,0.199,1:11:02 AM,,,,,,,
322,-2.89E-03,0.004105,0.191,1:11:02 AM,,,,,,,
323,-7.54E-03,0.005011,0.352,1:11:03 AM,170.4545455,0,170.4545455,,1.26E-02,,2.14E+00
324,-3.55E-03,0.004055,0.192,1:11:03 AM,,,,,,,
325,-8.01E-04,0.006606,0.147,1:11:03 AM,,,,,,,
326,-6.72E-04,0.01232,0.244,1:11:03 AM,245.9016393,0,245.9016393,,1.30E-02,,3.19E+00
327,9.43E-04,0.00785,0.232,1:11:03 AM,258.6206897,0,258.6206897,,6.91E-03,,1.79E+00
328,-1.52E-03,0.008731,0.251,1:11:04 AM,239.0438247,0,239.0438247,,1.03E-02,,2.45E+00
329,-4.75E-03,0.005616,0.316,1:11:04 AM,189.8734177,0,189.8734177,,1.04E-02,,1.97E+00
330,-7.75E-03,0.003655,0.3,1:11:04 AM,200,0,200,,1.14E-02,,2.28E+00
331,-5.51E-03,0.005871,0.698,1:11:05 AM,85.95988539,0,85.95988539,,1.14E-02,,9.78E-01
332,-6.53E-03,0.001421,0.266,1:11:05 AM,225.5639098,0,225.5639098,,7.95E-03,,1.79E+00
333,-7.32E-03,0.008548,0.34,1:11:06 AM,176.4705882,0,176.4705882,,1.59E-02,,2.80E+00
334,-6.13E-03,0.003782,0.345,1:11:06 AM,173.9130435,0,173.9130435,,9.91E-03,,1.72E+00
335,-3.28E-03,0.00887,0.276,1:11:06 AM,217.3913043,0,217.3913043,,1.21E-02,,2.64E+00
336,-8.18E-03,0.004658,0.473,1:11:07 AM,126.8498943,0,126.8498943,,1.28E-02,,1.63E+00
337,-7.67E-03,0.005159,0.444,1:11:07 AM,135.1351351,0,135.1351351,,1.28E-02,,1.73E+00
338,-6.97E-03,0.008367,0.574,1:11:08 AM,104.5296167,0,104.5296167,,1.53E-02,,1.60E+00
339,-7.92E-03,5.09E-05,0.363,1:11:08 AM,165.2892562,0,165.2892562,,7.97E-03,,1.32E+00
340,-8.47E-03,0.002885,0.471,1:11:08 AM,127.388535,0,127.388535,,1.14E-02,,1.45E+00
341,-6.04E-03,0.009497,0.469,1:11:09 AM,127.9317697,0,127.9317697,,1.55E-02,,1.99E+00
342,-5.68E-03,0.007092,0.515,1:11:09 AM,116.5048544,0,116.5048544,,1.28E-02,,1.49E+00
343,-4.99E-03,0.007887,0.489,1:11:10 AM,122.6993865,0,122.6993865,,1.29E-02,,1.58E+00
344,-5.26E-03,0.007305,0.49,1:11:10 AM,122.4489796,0,122.4489796,,1.26E-02,,1.54E+00
345,-6.73E-03,0.005137,0.594,1:11:11 AM,101.010101,0,101.010101,,1.19E-02,,1.20E+00
346,-5.96E-03,0.008788,0.572,1:11:12 AM,104.8951049,0,104.8951049,,1.48E-02,,1.55E+00
347,-5.45E-03,0.007334,0.517,1:11:12 AM,116.0541586,0,116.0541586,,1.28E-02,,1.48E+00
348,-5.94E-03,0.006267,0.471,1:11:13 AM,127.388535,0,127.388535,,1.22E-02,,1.55E+00
349,-5.92E-03,0.006459,0.462,1:11:13 AM,129.8701299,0,129.8701299,,1.24E-02,,1.61E+00
350,-5.33E-03,0.006253,0.658,1:11:14 AM,91.18541033,0,91.18541033,,1.16E-02,,1.06E+00
351,-5.98E-03,0.007064,0.494,1:11:14 AM,121.4574899,0,121.4574899,,1.30E-02,,1.58E+00
352,-5.71E-03,0.006561,0.45,1:11:15 AM,133.3333333,0,133.3333333,,1.23E-02,,1.64E+00
353,-5.82E-03,0.01452,0.489,1:11:15 AM,122.6993865,0,122.6993865,,2.03E-02,,2.50E+00
354,-8.20E-03,0.006865,0.628,1:11:16 AM,95.54140127,0,95.54140127,,1.51E-02,,1.44E+00
355,-6.34E-03,0.007483,0.551,1:11:16 AM,108.892922,0,108.892922,,1.38E-02,,1.51E+00
356,-6.33E-03,0.009331,0.487,1:11:17 AM,123.2032854,0,123.2032854,,1.57E-02,,1.93E+00
357,-6.35E-03,0.007751,0.553,1:11:17 AM,108.4990958,0,108.4990958,,1.41E-02,,1.53E+00
358,-6.01E-03,0.00848,0.581,1:11:18 AM,103.2702238,0,103.2702238,,1.45E-02,,1.50E+00
359,-5.65E-03,0.007608,0.534,1:11:18 AM,112.3595506,0,112.3595506,,1.33E-02,,1.49E+00
360,-6.50E-03,0.01103,0.513,1:11:19 AM,116.9590643,0,116.9590643,,1.75E-02,,2.05E+00
361,-5.96E-03,0.009105,0.562,1:11:20 AM,106.7615658,0,106.7615658,,1.51E-02,,1.61E+00
362,-5.09E-03,0.009131,0.573,1:11:20 AM,104.7120419,0,104.7120419,,1.42E-02,,1.49E+00
363,-5.54E-03,0.01018,0.511,1:11:21 AM,117.4168297,0,117.4168297,,1.57E-02,,1.85E+00
364,-5.11E-03,0.007976,0.544,1:11:21 AM,110.2941176,0,110.2941176,,1.31E-02,,1.44E+00
365,-5.69E-03,0.007202,0.543,1:11:22 AM,110.4972376,0,110.4972376,,1.29E-02,,1.42E+00
366,-6.24E-03,0.006542,0.48,1:11:22 AM,125,0,125,,1.28E-02,,1.60E+00
367,-5.17E-03,0.006088,0.485,1:11:23 AM,123.7113402,0,123.7113402,,1.13E-02,,1.39E+00
368,-4.89E-03,0.007746,0.505,1:11:23 AM,118.8118812,0,118.8118812,,1.26E-02,,1.50E+00
369,-5.81E-03,0.008079,0.525,1:11:24 AM,114.2857143,0,114.2857143,,1.39E-02,,1.59E+00
370,-5.76E-03,0.006556,0.52,1:11:24 AM,115.3846154,0,115.3846154,,1.23E-02,,1.42E+00
371,-5.02E-03,0.007751,0.498,1:11:25 AM,120.4819277,0,120.4819277,,1.28E-02,,1.54E+00
372,-3.70E-03,0.009858,0.476,1:11:25 AM,126.0504202,0,126.0504202,,1.36E-02,,1.71E+00
373,6.71E-04,0.01539,0.442,1:11:26 AM,135.7466063,0,135.7466063,,1.47E-02,,2.00E+00
374,-6.67E-03,0.00477,0.693,1:11:26 AM,86.58008658,0,86.58008658,,1.14E-02,,9.90E-01
375,-7.65E-03,0.0123,0.694,1:11:27 AM,86.45533141,0,86.45533141,,2.00E-02,,1.73E+00
376,-1.22E-02,0.00492,1.004,1:11:28 AM,59.76095618,0,59.76095618,,1.72E-02,,1.03E+00
377,-5.51E-03,0.00867,0.418,1:11:28 AM,143.5406699,0,143.5406699,,1.42E-02,,2.04E+00
378,-5.56E-03,0.00455,0.638,1:11:29 AM,94.04388715,0,94.04388715,,1.01E-02,,9.51E-01
379,-5.35E-03,0.005399,0.501,1:11:30 AM,119.760479,0,119.760479,,1.07E-02,,1.29E+00
380,-4.98E-03,0.007646,0.419,1:11:30 AM,143.1980907,0,143.1980907,,1.26E-02,,1.81E+00
381,-5.92E-03,0.006936,0.474,1:11:30 AM,126.5822785,0,126.5822785,,1.29E-02,,1.63E+00
382,-4.79E-03,0.006334,0.533,1:11:31 AM,112.5703565,0,112.5703565,,1.11E-02,,1.25E+00
383,-4.73E-03,0.00702,0.493,1:11:32 AM,121.703854,0,121.703854,,1.17E-02,,1.43E+00
384,-4.53E-03,0.01034,0.431,1:11:32 AM,139.2111369,0,139.2111369,,1.49E-02,,2.07E+00
385,-3.75E-04,0.01081,0.493,1:11:32 AM,121.703854,0,121.703854,,1.12E-02,,1.36E+00
386,-3.00E-04,0.008561,0.559,1:11:33 AM,107.3345259,0,107.3345259,,8.86E-03,,9.51E-01
387,-3.39E-03,0.006674,0.431,1:11:33 AM,139.2111369,0,139.2111369,,1.01E-02,,1.40E+00
388,-4.69E-03,0.005148,0.446,1:11:34 AM,134.529148,0,134.529148,,9.84E-03,,1.32E+00
389,-5.34E-03,0.004024,0.354,1:11:34 AM,169.4915254,0,169.4915254,,9.36E-03,,1.59E+00
390,-5.80E-03,0.005398,0.454,1:11:35 AM,132.1585903,0,132.1585903,,1.12E-02,,1.48E+00
391,-3.88E-03,0.00644,0.429,1:11:35 AM,139.8601399,0,139.8601399,,1.03E-02,,1.44E+00
392,-3.40E-03,0.006963,0.475,1:11:36 AM,126.3157895,0,126.3157895,,1.04E-02,,1.31E+00
393,-2.58E-03,0.004675,0.431,1:11:36 AM,139.2111369,0,139.2111369,,7.26E-03,,1.01E+00
394,1.26E-03,0.004624,0.128,1:11:36 AM,,,,,,,
395,-3.34E-03,0.001165,0.199,1:11:36 AM,,,,,,,
396,-5.94E-03,0.0007128,0.265,1:11:37 AM,226.4150943,0,226.4150943,,6.65E-03,,1.51E+00
397,-3.88E-03,0.005072,0.254,1:11:37 AM,236.2204724,0,236.2204724,,8.95E-03,,2.11E+00
398,-3.66E-03,0.004789,0.334,1:11:37 AM,179.6407186,0,179.6407186,,8.45E-03,,1.52E+00
399,-5.74E-03,0.003508,0.34,1:11:38 AM,176.4705882,0,176.4705882,,9.25E-03,,1.63E+00
400,-6.59E-03,0.002178,0.476,1:11:38 AM,126.0504202,0,126.0504202,,8.76E-03,,1.10E+00
401,-5.30E-03,0.004564,0.686,1:11:39 AM,87.46355685,0,87.46355685,,9.86E-03,,8.63E-01
402,-5.22E-03,0.00454,0.429,1:11:39 AM,139.8601399,0,139.8601399,,9.76E-03,,1.36E+00
403,-3.86E-03,0.002154,0.334,1:11:39 AM,179.6407186,0,179.6407186,,6.01E-03,,1.08E+00
404,-0.005897,0.00211,0.619,1:11:40 AM,96.93053312,0,96.93053312,,8.01E-03,,7.76E-01
405,-6.04E-03,0.003404,0.49,1:11:41 AM,122.4489796,0,122.4489796,,9.45E-03,,1.16E+00
406,-4.94E-03,0.005771,0.444,1:11:41 AM,135.1351351,0,135.1351351,,1.07E-02,,1.45E+00
407,-0.006222,0.004309,0.487,1:11:42 AM,123.2032854,0,123.2032854,,1.05E-02,,1.30E+00
408,-0.006568,0.004321,0.457,1:11:42 AM,131.2910284,0,131.2910284,,1.09E-02,,1.43E+00
409,-0.004783,0.003663,0.26,1:11:42 AM,230.7692308,0,230.7692308,,8.45E-03,,1.95E+00
410,-2.45E-03,0.006804,0.215,1:11:42 AM,279.0697674,0,279.0697674,,9.25E-03,,2.58E+00
411,-2.29E-03,0.01028,0.362,1:11:43 AM,165.7458564,0,165.7458564,,1.26E-02,,2.08E+00
412,5.77E-03,0.01599,0.323,1:11:43 AM,185.7585139,0,185.7585139,,1.02E-02,,1.90E+00
413,3.96E-03,0.01081,0.327,1:11:43 AM,183.4862385,0,183.4862385,,6.85E-03,,1.26E+00
414,-1.78E-03,0.008258,0.317,1:11:44 AM,189.2744479,0,189.2744479,,1.00E-02,,1.90E+00
415,-0.006266,0.003972,0.398,1:11:44 AM,150.7537688,0,150.7537688,,1.02E-02,,1.54E+00
416,-0.003738,0.004452,0.207,1:11:44 AM,289.8550725,0,289.8550725,,8.19E-03,,2.37E+00
417,-0.002993,0.003945,0.171,1:11:45 AM,,,,,,,
418,-5.00E-03,0.00505,0.264,1:11:45 AM,227.2727273,0,227.2727273,,1.00E-02,,2.28E+00
419,-6.20E-03,0.005816,0.476,1:11:45 AM,126.0504202,0,126.0504202,,1.20E-02,,1.52E+00
420,-7.31E-03,0.006787,0.49,1:11:46 AM,122.4489796,0,122.4489796,,1.41E-02,,1.73E+00
421,-3.45E-04,0.01127,0.438,1:11:46 AM,136.9863014,0,136.9863014,,1.16E-02,,1.59E+00
422,-2.29E-04,0.01095,0.431,1:11:47 AM,139.2111369,0,139.2111369,,1.12E-02,,1.56E+00
423,-3.64E-03,0.007258,0.41,1:11:47 AM,146.3414634,0,146.3414634,,1.09E-02,,1.60E+00
424,-2.67E-03,0.008891,0.439,1:11:47 AM,136.6742597,0,136.6742597,,1.16E-02,,1.58E+00
425,-2.11E-03,0.01005,0.445,1:11:48 AM,134.8314607,0,134.8314607,,1.22E-02,,1.64E+00
426,-2.21E-03,0.008177,0.448,1:11:48 AM,133.9285714,0,133.9285714,,1.04E-02,,1.39E+00
427,-4.01E-03,0.006055,0.451,1:11:49 AM,133.037694,0,133.037694,,1.01E-02,,1.34E+00
428,-5.38E-03,6.01E-06,0.263,1:11:49 AM,228.1368821,0,228.1368821,,5.39E-03,,1.23E+00
429,-4.53E-03,0.001683,0.193,1:11:49 AM,,,,,,,
430,-6.80E-03,0.002648,0.246,1:11:50 AM,243.902439,0,243.902439,,9.44E-03,,2.30E+00
431,-9.18E-03,0.007757,0.594,1:11:50 AM,101.010101,0,101.010101,,1.69E-02,,1.71E+00
432,-1.10E-02,0.0009066,0.812,1:11:51 AM,73.89162562,0,73.89162562,,1.19E-02,,8.83E-01
433,-6.75E-03,0.002359,0.307,1:11:51 AM,195.4397394,0,195.4397394,,9.10E-03,,1.78E+00
434,-7.71E-03,0.002778,0.323,1:11:52 AM,185.7585139,0,185.7585139,,1.05E-02,,1.95E+00
435,-5.11E-03,0.00561,0.282,1:11:52 AM,212.7659574,0,212.7659574,,1.07E-02,,2.28E+00
436,-5.26E-03,0.003761,0.299,1:11:52 AM,200.6688963,0,200.6688963,,9.02E-03,,1.81E+00
437,-5.20E-03,0.003909,0.281,1:11:52 AM,213.5231317,0,213.5231317,,9.11E-03,,1.95E+00
438,-6.29E-03,0.002258,0.335,1:11:53 AM,179.1044776,0,179.1044776,,8.55E-03,,1.53E+00
439,-4.69E-03,0.006972,0.305,1:11:53 AM,196.7213115,0,196.7213115,,1.17E-02,,2.29E+00
440,-4.56E-03,0.00586,0.442,1:11:54 AM,135.7466063,0,135.7466063,,1.04E-02,,1.41E+00
441,-4.08E-03,0.005641,0.391,1:11:54 AM,153.4526854,0,153.4526854,,9.72E-03,,1.49E+00
442,-5.51E-03,0.003975,0.364,1:11:54 AM,164.8351648,0,164.8351648,,9.49E-03,,1.56E+00
443,-5.32E-03,0.00737,0.363,1:11:55 AM,165.2892562,0,165.2892562,,1.27E-02,,2.10E+00
444,1.38E-04,0.0118,0.359,1:11:55 AM,167.1309192,0,167.1309192,,1.17E-02,,1.95E+00
445,7.02E-04,0.01062,0.306,1:11:55 AM,196.0784314,0,196.0784314,,9.92E-03,,1.94E+00
446,-2.00E-03,0.00833,0.375,1:11:56 AM,160,0,160,,1.03E-02,,1.65E+00
447,-1.64E-03,0.008248,0.394,1:11:56 AM,152.284264,0,152.284264,,9.89E-03,,1.51E+00
448,-3.58E-03,0.007332,0.415,1:11:56 AM,144.5783133,0,144.5783133,,1.09E-02,,1.58E+00
449,-5.05E-03,0.006032,0.365,1:11:57 AM,164.3835616,0,164.3835616,,1.11E-02,,1.82E+00
450,-7.09E-03,0.00467,0.417,1:11:57 AM,143.8848921,0,143.8848921,,1.18E-02,,1.69E+00
451,-6.18E-03,0.005724,0.507,1:11:58 AM,118.3431953,0,118.3431953,,1.19E-02,,1.41E+00
452,-6.55E-03,0.00663,0.666,1:11:58 AM,90.09009009,0,90.09009009,,1.32E-02,,1.19E+00
453,-6.40E-03,0.006675,0.537,1:11:59 AM,111.7318436,0,111.7318436,,1.31E-02,,1.46E+00
454,-6.61E-03,0.00677,0.546,1:12:00 AM,109.8901099,0,109.8901099,,1.34E-02,,1.47E+00
455,-5.83E-03,0.007617,0.522,1:12:00 AM,114.9425287,0,114.9425287,,1.34E-02,,1.55E+00
456,-4.70E-03,0.007865,0.52,1:12:01 AM,115.3846154,0,115.3846154,,1.26E-02,,1.45E+00
457,-3.99E-03,0.008267,0.49,1:12:01 AM,122.4489796,0,122.4489796,,1.23E-02,,1.50E+00
458,-4.44E-03,0.008911,0.459,1:12:02 AM,130.7189542,0,130.7189542,,1.34E-02,,1.75E+00
459,-3.57E-03,0.00949,0.408,1:12:02 AM,147.0588235,0,147.0588235,,1.31E-02,,1.92E+00
460,-4.76E-03,0.007069,0.523,1:12:02 AM,114.7227533,0,114.7227533,,1.18E-02,,1.36E+00
461,-5.70E-03,0.006589,0.431,1:12:03 AM,139.2111369,0,139.2111369,,1.23E-02,,1.71E+00
462,-4.87E-03,0.005533,0.308,1:12:03 AM,194.8051948,0,194.8051948,,1.04E-02,,2.03E+00
463,-6.05E-03,0.005019,0.367,1:12:04 AM,163.4877384,0,163.4877384,,1.11E-02,,1.81E+00
464,-6.49E-03,0.003551,0.294,1:12:04 AM,204.0816327,0,204.0816327,,1.00E-02,,2.05E+00
465,-7.18E-03,0.004332,0.415,1:12:04 AM,144.5783133,0,144.5783133,,1.15E-02,,1.66E+00
466,-6.33E-03,0.004817,0.446,1:12:05 AM,134.529148,0,134.529148,,1.11E-02,,1.50E+00
467,-5.81E-03,0.004688,0.382,1:12:05 AM,157.0680628,0,157.0680628,,1.05E-02,,1.65E+00
468,-5.39E-03,0.00781,0.454,1:12:06 AM,132.1585903,0,132.1585903,,1.32E-02,,1.74E+00
469,-3.48E-04,0.009809,0.378,1:12:06 AM,158.7301587,0,158.7301587,,1.02E-02,,1.61E+00
470,-3.65E-03,0.008367,0.432,1:12:06 AM,138.8888889,0,138.8888889,,1.20E-02,,1.67E+00
471,-5.91E-03,0.0053,0.501,1:12:07 AM,119.760479,0,119.760479,,1.12E-02,,1.34E+00
472,-5.18E-03,0.006049,0.524,1:12:07 AM,114.5038168,0,114.5038168,,1.12E-02,,1.29E+00
473,-4.46E-03,0.007161,0.475,1:12:08 AM,126.3157895,0,126.3157895,,1.16E-02,,1.47E+00
474,-4.37E-03,0.007223,0.486,1:12:08 AM,123.4567901,0,123.4567901,,1.16E-02,,1.43E+00
475,-4.52E-03,0.007465,0.519,1:12:09 AM,115.6069364,0,115.6069364,,1.20E-02,,1.39E+00
476,-3.88E-03,0.008453,0.486,1:12:09 AM,123.4567901,0,123.4567901,,1.23E-02,,1.52E+00
477,-4.38E-03,0.007773,0.508,1:12:10 AM,118.1102362,0,118.1102362,,1.22E-02,,1.44E+00
478,-0.004157,0.006601,0.494,1:12:10 AM,121.4574899,0,121.4574899,,1.08E-02,,1.31E+00
479,-4.75E-03,0.007002,0.457,1:12:11 AM,131.2910284,0,131.2910284,,1.18E-02,,1.54E+00
480,-4.37E-03,0.007063,0.457,1:12:11 AM,131.2910284,0,131.2910284,,1.14E-02,,1.50E+00
481,-5.67E-03,0.005261,0.493,1:12:12 AM,121.703854,0,121.703854,,1.09E-02,,1.33E+00
482,-6.56E-03,0.004812,0.499,1:12:12 AM,120.240481,0,120.240481,,1.14E-02,,1.37E+00
483,-6.41E-03,0.01175,0.571,1:12:13 AM,105.0788091,0,105.0788091,,1.82E-02,,1.91E+00
484,-5.82E-03,0.007519,0.688,1:12:14 AM,87.20930233,0,87.20930233,,1.33E-02,,1.16E+00
485,-4.42E-03,0.009452,0.603,1:12:14 AM,99.50248756,0,99.50248756,,1.39E-02,,1.38E+00
486,-3.65E-03,0.007249,0.58,1:12:15 AM,103.4482759,0,103.4482759,,1.09E-02,,1.13E+00
487,-5.52E-03,0.007008,0.675,1:12:15 AM,88.88888889,0,88.88888889,,1.25E-02,,1.11E+00
488,-4.32E-03,0.01003,0.538,1:12:16 AM,111.5241636,0,111.5241636,,1.43E-02,,1.60E+00
489,-3.82E-03,0.009173,0.7,1:12:17 AM,85.71428571,0,85.71428571,,1.30E-02,,1.11E+00
